Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Mitchell Langerak,36,Goalkeeper,€275k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Lachlan Jackson,29,Centre-Back,€500k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Roderick Miranda,33,Centre-Back,€700k,"Portugal, Brazil"
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Kasey Bos,20,Left-Back,€400k,"Australia, Netherlands"
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Joshua Rawlins,20,Right-Back,€250k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Ryan Teague,23,Defensive Midfield,€450k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Jordi Valadon,21,Defensive Midfield,€350k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Zinédine Machach,29,Attacking Midfield,€650k,"France, Morocco"
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Reno Piscopo,26,Left Winger,€500k,"Australia, Italy"
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Clarismario,23,Right Winger,€350k,Brazil
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Starting XI,Nikolaos Vergos,29,Centre-Forward,€450k,Greece
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Daniel Graskoski,18,Goalkeeper,,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Adama Traoré,35,Left-Back,€150k,"Cote d'Ivoire, Australia"
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Kayne Razmovski,20,Right-Back,,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Fabian Monge,23,Defensive Midfield,€175k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Nishan Velupillay,23,Right Winger,€400k,"Australia, Sri Lanka"
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Daniel Arzani,26,Left Winger,€500k,Australia
"Sat, 2/22/25",Melbourne Victory,Melbourne City FC,Substitutes,Bruno Fornaroli,37,Centre-Forward,€350k,"Australia, Uruguay"
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Patrick Beach,21,Goalkeeper,€300k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Samuel Souprayen,36,Centre-Back,€100k,"France, Réunion"
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Germán Ferreyra,29,Centre-Back,€300k,Argentina
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Aziz Behich,34,Left-Back,€350k,"Australia, Türkiye"
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Nathaniel Atkinson,25,Right-Back,€700k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Kai Trewin,23,Defensive Midfield,€600k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Andreas Kuen,29,Attacking Midfield,€500k,Austria
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Mathew Leckie,34,Attacking Midfield,€450k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Kavian Rahmani,18,Left Winger,€75k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Marco Tilio,23,Right Winger,€800k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Starting XI,Max Caputo,19,Centre-Forward,€225k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,James Nieuwenhuizen,21,Goalkeeper,€25k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,Harry Politidis,22,Left Winger,€250k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,Callum Talbot,23,Right Winger,€350k,"Australia, Malta"
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,Zane Schreiber,19,Central Midfield,€200k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,Emin Durakovic,19,Left Midfield,€50k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,Lawrence Wong,17,Attacking Midfield,€50k,Australia
"Sat, 2/22/25",Melbourne City FC,Melbourne Victory,Substitutes,Mikey Ghossaini,17,Left Winger,€50k,"Australia, Lebanon"
