Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Harrison Devenish-Meares,28,Goalkeeper,€200k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Kyle Shaw,20,Centre-Back,,"Australia, Ireland"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Rhyan Grant,33,Centre-Back,€450k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Jordan Courtney-Perkins,22,Left-Back,€450k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Zach De Jesus,19,Right-Back,€50k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Corey Hollman,21,Defensive Midfield,€350k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Léo Sena,29,Defensive Midfield,€550k,Brazil
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Anas Ouahim,27,Attacking Midfield,€600k,"Morocco, Germany"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Anthony Cáceres,32,Left Winger,€600k,"Australia, Uruguay"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Joe Lolley,32,Right Winger,€1.30m,England
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Starting XI,Patryk Klimala,26,Centre-Forward,€600k,Poland
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Andrew Redmayne,36,Goalkeeper,€300k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Joel King,24,Left-Back,€400k,Australia
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Will Kennedy,19,Left-Back,€50k,"Australia, England"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Wataru Kamijo,18,Central Midfield,€100k,"Australia, Japan"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Jaiden Kucharski,22,Left Winger,€400k,"Australia, Poland"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Adrian Segecic,20,Attacking Midfield,€400k,"Australia, Croatia"
"Sat, 2/8/25",Sydney FC,Western Sydney Wanderers,Substitutes,Douglas Costa,34,Right Winger,€700k,Brazil
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Lawrence Thomas,32,Goalkeeper,€400k,"Australia, Italy"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Alex Bonetig,22,Centre-Back,€375k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Anthony Pantazopoulos,21,Centre-Back,€150k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Jack Clisby,32,Left-Back,€350k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Gabriel Cléùr,27,Right-Back,€400k,"Australia, Italy"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Joshua Brillante,31,Central Midfield,€450k,"Australia, Italy"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Oscar Priestman,21,Central Midfield,€275k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Bozhidar Kraev,27,Left Winger,€600k,Bulgaria
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Nicolas Milanovic,23,Right Winger,€700k,"Australia, Croatia"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Zachary Sapsford,22,Centre-Forward,€300k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Starting XI,Brandon Borrello,29,Centre-Forward,€750k,"Australia, Italy"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,Jordan Holmes,27,Goalkeeper,€150k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,Alex Gersbach,27,Left-Back,€200k,"Australia, Greece"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,Mohamed Al-Taay,24,Central Midfield,€275k,"Iraq, Australia"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,Jarrod Carluccio,24,Right-Back,€300k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,Aydan Hammond,21,Left Winger,€150k,"Australia, Peru"
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,James Temelkovski,26,Centre-Forward,€100k,Australia
"Sat, 2/8/25",Western Sydney Wanderers,Sydney FC,Substitutes,Marcus Antonsson,33,Centre-Forward,€550k,Sweden
