Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Matt Acton,32,Goalkeeper,€150k,"Australia, Finland"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Lucas Herrington,17,Centre-Back,€125k,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Hosine Bility,23,Centre-Back,€100k,"Australia, Guinea"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Louis Zabala,24,Left-Back,€200k,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Jack Hingert,34,Right-Back,€150k,"Sri Lanka, Australia"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Sam Klein,21,Central Midfield,€50k,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Jay O'Shea,36,Central Midfield,€275k,Ireland
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Jacob Brazete,19,Left Winger,€125k,"Australia, Portugal"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Keegan Jelacic,22,Right Winger,€300k,"Australia, New Zealand"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Florin Bérenguer,36,Second Striker,€250k,France
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Starting XI,Asumah Abubakar,27,Centre-Forward,€100k,"Portugal, Ghana"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Macklin Freke,26,Goalkeeper,€300k,"Australia, New Zealand"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Austin Ludwik,28,Centre-Back,,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Antonee Burke-Gilroy,27,Left-Back,€300k,"Australia, England"
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Adam Zimarino,23,Right Winger,€100k,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Henry Hore,25,Left Winger,€300k,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Nathan Amanatidis,19,Right Winger,€125k,Australia
"Tue, 4/22/25",Brisbane Roar,Adelaide United,Substitutes,Ben Halloran,32,Centre-Forward,€350k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Max Vartuli,20,Goalkeeper,€25k,"Australia, Italy"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Bart Vriends,33,Centre-Back,€350k,Netherlands
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Panagiotis Kikianis,20,Centre-Back,€300k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Ryan Kitto,30,Left-Back,€450k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Dylan Pierias,25,Right-Back,€450k,"Australia, Italy"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Jay Barnett,24,Defensive Midfield,€250k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Ethan Alagich,21,Defensive Midfield,€350k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Stefan Mauk,29,Attacking Midfield,€650k,"Australia, Germany"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Yaya Dukuly,22,Left Winger,€125k,"Australia, Guinea"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Jonny Yull,20,Right Winger,€225k,"Australia, England"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Starting XI,Luka Jovanovic,19,Centre-Forward,€300k,"Australia, Serbia"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,James Delianov,25,Goalkeeper,€300k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,Javi López,39,Right-Back,€125k,Spain
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,Isaías Sánchez,38,Defensive Midfield,€150k,"Spain, Australia"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,Ben Folami,25,Left Winger,€400k,"Australia, Nigeria"
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,Austin Ayoubi,23,Right Winger,€200k,Australia
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,Zach Clough,30,Attacking Midfield,€650k,England
"Tue, 4/22/25",Adelaide United,Brisbane Roar,Substitutes,Archie Goodwin,20,Centre-Forward,€375k,Australia
