Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Lawrence Thomas,32,Goalkeeper,€450k,"Australia, Italy"
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Alex Bonetig,22,Centre-Back,€200k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Dean Pelekanos,23,Centre-Back,€100k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Jack Clisby,32,Left-Back,€400k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Jesse Cameron,19,Right-Back,,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Joshua Brillante,31,Central Midfield,€450k,"Australia, Italy"
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Oscar Priestman,21,Central Midfield,€250k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Bozhidar Kraev,27,Left Winger,€750k,Bulgaria
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Juan Mata,36,Right Winger,€700k,Spain
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Zachary Sapsford,22,Centre-Forward,€150k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Starting XI,Marcus Antonsson,33,Centre-Forward,€600k,Sweden
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,Jordan Holmes,27,Goalkeeper,€150k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,Anthony Pantazopoulos,21,Right-Back,€50k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,Aidan Simmons,21,Right-Back,€350k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,Nicolas Milanovic,23,Right Winger,€450k,"Australia, Croatia"
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,Aydan Hammond,21,Left Winger,€50k,"Australia, Peru"
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,James Temelkovski,26,Centre-Forward,€125k,Australia
"Wed, 1/1/25",Western Sydney Wanderers,Macarthur FC,Substitutes,Brandon Borrello,29,Centre-Forward,€700k,"Australia, Italy"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Filip Kurto,33,Goalkeeper,€450k,Poland
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Oliver Jones,21,Centre-Back,€100k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Dino Arslanagic,31,Centre-Back,€500k,"Belgium, Bosnia-Herzegovina"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Walter Scott,25,Left-Back,€100k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Kealey Adamson,21,Right-Back,€200k,"Australia, Tanzania"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Luke Brattan,34,Central Midfield,€450k,"Australia, England"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Jake Hollman,23,Central Midfield,€400k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Marin Jakolis,28,Left Winger,€700k,"Croatia, Australia"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Jed Drew,21,Right Winger,€350k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Ariath Piol,20,Centre-Forward,€50k,"Australia, Sudan"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Starting XI,Valère Germain,34,Centre-Forward,€1.00m,France
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Alex Robinson,19,Goalkeeper,€25k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Matthew Jurman,35,Centre-Back,€250k,"Australia, England"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Ivan Vujica,27,Left-Back,€350k,"Australia, Croatia"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Frans Deli,19,Central Midfield,€25k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Daniel De Silva,27,Attacking Midfield,€350k,Australia
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Bernardo Oliveira,20,Left Winger,€300k,"Australia, Brazil"
"Wed, 1/1/25",Macarthur FC,Western Sydney Wanderers,Substitutes,Dean Bosnjak,18,Right Winger,,Australia
