Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Joshua Oluwayemi,23,Goalkeeper,€200k,"Nigeria, England"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Scott Wootton,33,Centre-Back,€300k,England
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Isaac Hughes,20,Centre-Back,€150k,"New Zealand, England"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Matthew Sheridan,20,Centre-Back,€100k,New Zealand
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Alex Rufer,28,Defensive Midfield,€600k,"New Zealand, Switzerland"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Paulo Retre,31,Central Midfield,€350k,"Australia, Portugal"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Kazuki Nagasawa,32,Central Midfield,€250k,Japan
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Oskar van Hattum,22,Right Midfield,€250k,"New Zealand, Austria"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Nathan Walker,18,Left Midfield,€75k,New Zealand
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Hideki Ishige,30,Second Striker,€300k,Japan
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Starting XI,Kosta Barbarouses,34,Centre-Forward,€400k,"New Zealand, Greece"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Alby Kelly-Heald,19,Goalkeeper,€175k,New Zealand
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Corban Piper,22,Right-Back,€250k,New Zealand
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Jayden Smith,17,Centre-Back,€100k,"New Zealand, England"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Tze-xuan Loke,19,Right-Back,€100k,"New Zealand, Singapore"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Mohamed Al-Taay,24,Defensive Midfield,€300k,"Iraq, Australia"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Marco Rojas,33,Left Winger,€350k,"New Zealand, Chile"
"Sun, 11/24/24",Wellington Phoenix,Melbourne Victory,Substitutes,Stefan Colakovski,24,Right Winger,€350k,"North Macedonia, Australia"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Jack Duncan,31,Goalkeeper,€250k,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Brendan Hamill,32,Centre-Back,€350k,"Australia, Ireland"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Roderick Miranda,33,Centre-Back,€750k,"Portugal, Brazil"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Kasey Bos,20,Left-Back,€150k,"Australia, Netherlands"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Jason Geria,31,Right-Back,€500k,"Australia, Uganda"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Ryan Teague,22,Defensive Midfield,€400k,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Jordi Valadon,21,Defensive Midfield,€125k,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Zinédine Machach,28,Attacking Midfield,€600k,"France, Morocco"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Daniel Arzani,25,Left Winger,€500k,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Clarismario,23,Right Winger,€450k,Brazil
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Starting XI,Nikolaos Vergos,28,Centre-Forward,€450k,Greece
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Daniel Graskoski,17,Goalkeeper,,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Adama Traoré,34,Left-Back,€175k,"Cote d'Ivoire, Australia"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Joshua Rawlins,20,Right-Back,€250k,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Fabian Monge,23,Defensive Midfield,€200k,Australia
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Reno Piscopo,26,Left Winger,€450k,"Australia, Italy"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Jing Reec,21,Centre-Forward,€150k,"Australia, Southern Sudan"
"Sun, 11/24/24",Melbourne Victory,Wellington Phoenix,Substitutes,Bruno Fornaroli,37,Centre-Forward,€450k,"Australia, Uruguay"
