Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Ryan Scott,28,Goalkeeper,€300k,"Australia, England"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Aleksandar Susnjar,29,Centre-Back,€300k,"Australia, Serbia"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Phillip Cancar,23,Centre-Back,€350k,"Croatia, Australia"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Mark Natta,21,Left-Back,€375k,"Australia, Italy"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Dane Ingham,25,Right-Back,€400k,"New Zealand, Australia"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Kosta Grozos,24,Central Midfield,€400k,Australia
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Callum Timmins,24,Central Midfield,€300k,"Australia, England"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Clayton Taylor,20,Left Winger,€300k,Australia
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Thomas Aquilina,23,Right Winger,€350k,"Australia, Malta"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Lachlan Bayliss,22,Centre-Forward,€150k,"New Zealand, Australia"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Starting XI,Eli Adams,22,Centre-Forward,€125k,Australia
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Noah James,23,Goalkeeper,,Australia
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Daniel Wilmering,23,Right Winger,€250k,"Australia, Germany"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Matthew Scarcella,20,Central Midfield,€50k,"Australia, Italy"
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Will Dobson,17,Central Midfield,,Australia
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Wellissol,26,Centre-Forward,€100k,Brazil
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Ben Gibson,21,Left Winger,€75k,Australia
"Fri, 11/22/24",Newcastle United Jets,Central Coast Mariners,Substitutes,Justin Vidic,20,Centre-Forward,€50k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Dylan Peraić-Cullen,18,Goalkeeper,€25k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Nathan Paull,21,Centre-Back,€150k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Brian Kaltak,31,Centre-Back,€450k,Vanuatu
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Lucas Mauragis,23,Left-Back,€400k,"Australia, Lithuania"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Storm Roux,31,Right-Back,€350k,"New Zealand, Australia"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Harrison Steele,22,Central Midfield,€250k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Alfie McCalmont,24,Central Midfield,€175k,"Northern Ireland, England"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Mikael Doka,24,Left Winger,€400k,Brazil
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Sasha Kuzevski,23,Right Winger,€50k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Bailey Brandtman,19,Centre-Forward,€75k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Starting XI,Alou Kuol,23,Centre-Forward,€300k,"Australia, Southern Sudan"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Adam Pavlesic,22,Goalkeeper,€100k,"Australia, Croatia"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Diesel Herrington,20,Centre-Back,€150k,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Will Wilson,22,Attacking Midfield,€175k,"Kenya, Australia"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Haine Eames,16,Attacking Midfield,,Australia
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Vitor Feijão,28,Right Winger,€150k,Brazil
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Sabit James Ngor,23,Left Winger,€100k,"Australia, Southern Sudan"
"Fri, 11/22/24",Central Coast Mariners,Newcastle United Jets,Substitutes,Ryan Edmondson,23,Centre-Forward,€300k,England
