Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Alex Robinson,20,Goalkeeper,€50k,Australia
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Tomislav Uskok,33,Centre-Back,€250k,"Australia, Croatia"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Kevin Boli,33,Centre-Back,€350k,"Cote d'Ivoire, France"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Ivan Vujica,27,Left-Back,€350k,"Australia, Croatia"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Yianni Nicolaou,25,Right-Back,€150k,"Australia, Greece"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Liam Rose,27,Defensive Midfield,€250k,Australia
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Luke Brattan,35,Defensive Midfield,€400k,"Australia, England"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Jake Hollman,23,Attacking Midfield,€400k,Australia
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Marin Jakolis,28,Left Winger,€850k,"Croatia, Australia"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Bernardo Oliveira,21,Right Winger,€300k,"Australia, Brazil"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Starting XI,Chris Ikonomidis,29,Centre-Forward,€300k,"Australia, Greece"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Franklin Jan,18,Goalkeeper,,Australia
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Matthew Jurman,35,Centre-Back,€200k,"Australia, England"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Kealey Adamson,22,Right Winger,€350k,"Australia, Tanzania"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Peter Makrillos,29,Central Midfield,€275k,"Australia, Greece"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Frans Deli,19,Central Midfield,€100k,Australia
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Saîf-Eddine Khaoui,29,Attacking Midfield,€1.20m,"Tunisia, France"
"Fri, 3/28/25",Macarthur FC,Newcastle United Jets,Substitutes,Harry Sawyer,28,Centre-Forward,€100k,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Noah James,24,Goalkeeper,,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Aleksandar Susnjar,29,Centre-Back,€300k,"Australia, Serbia"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Phillip Cancar,23,Centre-Back,€350k,"Croatia, Australia"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Kosta Grozos,24,Centre-Back,€450k,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Callum Timmins,25,Central Midfield,€350k,"Australia, England"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Lachlan Bayliss,22,Central Midfield,€250k,"New Zealand, Australia"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Dane Ingham,25,Right Midfield,€400k,"New Zealand, Australia"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Daniel Wilmering,24,Left Midfield,€300k,"Australia, Germany"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Thomas Aquilina,24,Attacking Midfield,€375k,"Australia, Malta"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Eli Adams,23,Attacking Midfield,€250k,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Starting XI,Lachlan Rose,25,Centre-Forward,€275k,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Ryan Scott,29,Goalkeeper,€300k,"Australia, England"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Mark Natta,22,Centre-Back,€375k,"Australia, Italy"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Matthew Scarcella,21,Central Midfield,€100k,"Australia, Italy"
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Will Dobson,17,Central Midfield,€75k,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Clayton Taylor,21,Attacking Midfield,€350k,Australia
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Kota Mizunuma,35,Right Midfield,€350k,Japan
"Fri, 3/28/25",Newcastle United Jets,Macarthur FC,Substitutes,Ben Gibson,22,Centre-Forward,€175k,Australia
