Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Patrick Beach,21,Goalkeeper,€300k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Germán Ferreyra,29,Centre-Back,€300k,Argentina
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Aziz Behich,34,Centre-Back,€350k,"Australia, Türkiye"
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Callum Talbot,24,Left-Back,€350k,"Australia, Malta"
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Nathaniel Atkinson,25,Right-Back,€700k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Kai Trewin,23,Defensive Midfield,€600k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Alessandro Lopane,21,Defensive Midfield,€275k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Andreas Kuen,30,Attacking Midfield,€500k,Austria
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Marco Tilio,23,Left Winger,€800k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Medin Memeti,17,Right Winger,€150k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Starting XI,Max Caputo,19,Centre-Forward,€225k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Lachie Charles,17,Goalkeeper,,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Harry Politidis,22,Left Winger,€250k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Steven Ugarkovic,30,Defensive Midfield,€500k,"Australia, Croatia"
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Lawrence Wong,17,Defensive Midfield,€50k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Yonatan Cohen,28,Centre-Forward,€500k,"Israel, Poland"
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Mathew Leckie,34,Attacking Midfield,€450k,Australia
"Fri, 4/11/25",Melbourne City FC,Brisbane Roar,Substitutes,Kavian Rahmani,18,Left Winger,€75k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Matt Acton,32,Goalkeeper,€150k,"Australia, Finland"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Austin Ludwik,28,Centre-Back,,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Hosine Bility,23,Centre-Back,€100k,"Australia, Guinea"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Walid Shour,28,Left-Back,€300k,"Lebanon, Sierra Leone"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Jack Hingert,34,Right-Back,€150k,"Sri Lanka, Australia"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Sam Klein,21,Central Midfield,€50k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Jay O'Shea,36,Central Midfield,€275k,Ireland
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Keegan Jelacic,22,Left Winger,€300k,"Australia, New Zealand"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Ben Halloran,32,Right Winger,€350k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Florin Bérenguer,36,Second Striker,€250k,France
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Starting XI,Asumah Abubakar,27,Centre-Forward,€100k,"Portugal, Ghana"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,Macklin Freke,26,Goalkeeper,€300k,"Australia, New Zealand"
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,Lucas Herrington,17,Centre-Back,€125k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,Louis Zabala,24,Left-Back,€200k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,James Durrington,19,Attacking Midfield,,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,Adam Zimarino,23,Centre-Forward,€100k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,Nathan Amanatidis,19,Centre-Forward,€125k,Australia
"Fri, 4/11/25",Brisbane Roar,Melbourne City FC,Substitutes,Jacob Brazete,19,Right Winger,€125k,"Australia, Portugal"
