Match Date,Team,Opponent,Lineup Type,Name,Age,Position,Market Value,Nationality
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Joshua Oluwayemi,23,Goalkeeper,€200k,"Nigeria, England"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Scott Wootton,33,Centre-Back,€300k,England
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Isaac Hughes,20,Centre-Back,€150k,"New Zealand, England"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Matthew Sheridan,20,Centre-Back,€100k,New Zealand
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Sam Sutton,22,Left-Back,€350k,"New Zealand, England"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Tim Payne,30,Right-Back,€450k,New Zealand
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Alex Rufer,28,Defensive Midfield,€600k,"New Zealand, Switzerland"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Fin Roa Conchie,21,Defensive Midfield,€175k,New Zealand
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Kazuki Nagasawa,32,Central Midfield,€250k,Japan
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Hideki Ishige,30,Second Striker,€300k,Japan
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Starting XI,Kosta Barbarouses,34,Centre-Forward,€400k,"New Zealand, Greece"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Alby Kelly-Heald,19,Goalkeeper,€175k,New Zealand
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Corban Piper,22,Centre-Back,€250k,New Zealand
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Mohamed Al-Taay,24,Defensive Midfield,€300k,"Iraq, Australia"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Nathan Walker,18,Right Winger,€75k,New Zealand
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Marco Rojas,32,Attacking Midfield,€350k,"New Zealand, Chile"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Oskar van Hattum,22,Right Winger,€250k,"New Zealand, Austria"
"Sat, 11/2/24",Wellington Phoenix,Auckland FC,Substitutes,Stefan Colakovski,24,Left Winger,€350k,"North Macedonia, Australia"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Alex Paulsen,22,Goalkeeper,€450k,"New Zealand, South Africa"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Nando Pijnaker,25,Centre-Back,€150k,"New Zealand, Netherlands"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Daniel Hall,25,Centre-Back,€350k,"Australia, Fiji"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Francis de Vries,29,Left-Back,€375k,New Zealand
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Hiroki Sakai,34,Right-Back,€600k,Japan
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Louis Verstraete,25,Central Midfield,€400k,Belgium
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Luis Felipe Gallegos,32,Central Midfield,€300k,"Chile, Italy"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Liam Gillion,22,Left Winger,€375k,New Zealand
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Logan Rogerson,26,Right Winger,€200k,New Zealand
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Cameron Howieson,29,Second Striker,€400k,"New Zealand, Scotland"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Starting XI,Guillermo May,26,Centre-Forward,€800k,"Uruguay, Italy"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Michael Woud,25,Goalkeeper,€200k,"New Zealand, Netherlands"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Tommy Smith,34,Centre-Back,€100k,"New Zealand, England"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Scott Galloway,29,Left-Back,€300k,"Australia, Northern Ireland"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Finn McKenlay,19,Central Midfield,€325k,"New Zealand, England"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Luis Toomey,23,Left Winger,€250k,New Zealand
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Jake Brimmer,26,Attacking Midfield,€550k,"Australia, Malta"
"Sat, 11/2/24",Auckland FC,Wellington Phoenix,Substitutes,Neyder Moreno,27,Right Winger,€450k,Colombia
